강남스포츠문화센터,#,기타,#,아쿠아로빅,#,화목,#,18:00~18:50,#,36000
강남스포츠문화센터,#,운동,#,수영,#,화목,#,13:00~13:50,#,36000
강남스포츠문화센터,#,기타,#,아쿠아로빅,#,화목,#,11:00~11:50,#,36000
강남스포츠문화센터,#,기타,#,웨이트로빅,#,월수금,#,16:00~16:50,#,30000
강남스포츠문화센터,#,기타,#,웨이트로빅,#,월수금,#,19:00~19:50,#,30000
강남스포츠문화센터,#,기타,#,웨이트로빅,#,화목,#,19:00~19:50,#,20000
강남스포츠문화센터,#,기타,#,웨이트로빅,#,월수금,#,20:00~20:50,#,30000
강남스포츠문화센터,#,기타,#,요가,#,화목,#,19:00~20:20,#,30000
강남스포츠문화센터,#,운동,#,골프,#,월수금,#,17:00~17:50,#,80000
강남스포츠문화센터,#,"유아,청소년",#,수영,#,월수금,#,17:00~17:50,#,170000
강남스포츠문화센터,#,운동,#,골프,#,화목,#,17:00~17:50,#,60000
강남스포츠문화센터,#,문화,#,댄스스포츠,#,토,#,13:00~14:50,#,20000
강남스포츠문화센터,#,문화,#,댄스스포츠,#,월수,#,12:00~13:20,#,30000
강남스포츠문화센터,#,문화,#,댄스스포츠,#,월수,#,13:00~14:20,#,30000
강남스포츠문화센터,#,문화,#,밸리댄스,#,화목,#,18:00~18:50,#,20000
강남스포츠문화센터,#,문화,#,밸리댄스,#,월수,#,20:00~21:50,#,35000
강남스포츠문화센터,#,운동,#,골프,#,화목,#,14:00~14:50,#,60000
강남스포츠문화센터,#,운동,#,골프,#,월수금,#,15:00~15:50,#,80000
강남스포츠문화센터,#,운동,#,골프,#,화목,#,15:00~15:50,#,60000
강남스포츠문화센터,#,운동,#,골프,#,월수금,#,16:00~16:50,#,80000
강남스포츠문화센터,#,운동,#,골프,#,화목,#,16:00~16:50,#,60000
강남스포츠문화센터,#,문화,#,댄스스포츠,#,금,#,20:00~21:50,#,20000
강남스포츠문화센터,#,기타,#,태극권,#,월수금,#,21:00~21:50,#,30000
강남스포츠문화센터,#,기타,#,요가,#,월수금,#,17:00~17:50,#,30000
강남스포츠문화센터,#,기타,#,필라테스,#,월수금,#,21:00~21:50,#,30000
강남스포츠문화센터,#,운동,#,골프,#,월수금,#,18:00~18:50,#,80000
강남스포츠문화센터,#,운동,#,골프,#,화목,#,18:00~18:50,#,60000
강남스포츠문화센터,#,운동,#,골프,#,월수금,#,19:00~19:50,#,80000
강남스포츠문화센터,#,운동,#,골프,#,화목,#,19:00~19:50,#,60000
강남스포츠문화센터,#,기타,#,웨이트로빅,#,월화수목금,#,09:00~09:50,#,40000
강남스포츠문화센터,#,운동,#,골프,#,월수금,#,20:00~20:50,#,80000
강남스포츠문화센터,#,운동,#,배드민턴,#,월화수목금토,#,09:00~10:50,#,40000
강남스포츠문화센터,#,운동,#,배드민턴,#,월수금,#,11:00~12:50,#,20000
강남스포츠문화센터,#,운동,#,수영,#,토,#,12:00~14:00,#,100000
강남스포츠문화센터,#,"유아,청소년",#,댄스,#,화목,#,16:00~16:50,#,30000
강남스포츠문화센터,#,기타,#,웨이트로빅,#,화목,#,20:00~20:50,#,20000
강남스포츠문화센터,#,운동,#,수영,#,화목,#,09:00~09:50,#,36000
강남스포츠문화센터,#,운동,#,수영,#,월수금,#,19:00~19:50,#,50000
강남스포츠문화센터,#,운동,#,수영,#,월수금,#,10:00~10:50,#,50000
강남스포츠문화센터,#,운동,#,수영,#,화목,#,10:00~10:50,#,36000
강남스포츠문화센터,#,운동,#,수영,#,월수금,#,11:00~11:50,#,50000
강남스포츠문화센터,#,운동,#,골프,#,월수금,#,06:00~06:50,#,80000
강남스포츠문화센터,#,기타,#,웨이트로빅,#,월화수목금,#,10:00~10:50,#,40000
강남스포츠문화센터,#,"유아,청소년",#,수영,#,월수금,#,16:00~16:50,#,40000
강남스포츠문화센터,#,"유아,청소년",#,수영,#,화목,#,16:00~16:50,#,28000
강남스포츠문화센터,#,"유아,청소년",#,수영,#,월수금,#,17:00~17:50,#,40000
강남스포츠문화센터,#,운동,#,수영,#,월수금,#,20:00~20:50,#,50000
강남스포츠문화센터,#,운동,#,수영,#,화목,#,19:00~19:50,#,36000
강남스포츠문화센터,#,"유아,청소년",#,수영,#,화목,#,15:00~15:50,#,18000
강남스포츠문화센터,#,"유아,청소년",#,밸리댄스,#,토,#,15:00~16:20,#,30000
강남스포츠문화센터,#,"유아,청소년",#,밸리댄스,#,월수금,#,17:00~17:50,#,30000
강남스포츠문화센터,#,"유아,청소년",#,발레,#,월수금,#,16:00~16:50,#,30000
강남스포츠문화센터,#,"유아,청소년",#,발레,#,화목,#,17:00~17:50,#,20000
강남스포츠문화센터,#,기타,#,요가,#,월수금,#,15:00~15:50,#,30000
강남스포츠문화센터,#,기타,#,요가,#,화목,#,11:00~12:20,#,30000
강남스포츠문화센터,#,"유아,청소년",#,발레,#,월수금,#,15:00~15:50,#,30000
강남스포츠문화센터,#,운동,#,골프,#,월수금,#,08:00~08:50,#,80000
강남스포츠문화센터,#,운동,#,골프,#,화목,#,08:00~08:50,#,60000
강남스포츠문화센터,#,운동,#,골프,#,월수금,#,09:00~09:50,#,80000
강남스포츠문화센터,#,운동,#,골프,#,화목,#,09:00~09:50,#,60000
강남스포츠문화센터,#,"유아,청소년",#,수영,#,월수금,#,15:00~15:50,#,25000
강남스포츠문화센터,#,운동,#,수영,#,화목,#,08:00~08:50,#,36000
강남스포츠문화센터,#,운동,#,골프,#,월수금,#,07:00~07:50,#,80000
강남스포츠문화센터,#,"유아,청소년",#,수영,#,월수금,#,13:00~13:50,#,55000
강남스포츠문화센터,#,"유아,청소년",#,수영,#,토,#,14:00~15:00,#,30000
강남스포츠문화센터,#,운동,#,골프,#,월수금,#,14:00~14:50,#,80000
강남스포츠문화센터,#,운동,#,수영,#,화목토,#,06:00~06:50,#,50000
강남스포츠문화센터,#,운동,#,수영,#,월수금,#,07:00~07:50,#,50000
강남스포츠문화센터,#,운동,#,수영,#,화목토,#,07:00~07:50,#,50000
강남스포츠문화센터,#,운동,#,수영,#,월수금,#,09:00~09:50,#,50000
강남스포츠문화센터,#,"유아,청소년",#,수영,#,토,#,15:00~16:00,#,30000
강남스포츠문화센터,#,"유아,청소년",#,수영,#,월화수목금,#,16:00~16:50,#,60000
강남스포츠문화센터,#,기타,#,웨이트로빅,#,월수금,#,11:00~11:50,#,30000
강남스포츠문화센터,#,운동,#,수영,#,월수금,#,12:00~12:50,#,40000
강남스포츠문화센터,#,운동,#,수영,#,화목,#,12:00~12:50,#,30000
강남스포츠문화센터,#,"유아,청소년",#,유아체능단,#,금,#,10:00~15:00,#,180000
강남스포츠문화센터,#,"유아,청소년",#,유아체능단,#,토,#,10:00~15:00,#,180000
강남스포츠문화센터,#,운동,#,골프,#,화목토,#,07:00~07:50,#,80000
강남스포츠문화센터,#,운동,#,골프,#,화목토,#,06:00~06:50,#,80000
강남스포츠문화센터,#,"유아,청소년",#,수영,#,월화수목금,#,16:00~17:50,#,120000
강남스포츠문화센터,#,"유아,청소년",#,수영,#,월수금,#,15:00~15:50,#,40000
강남스포츠문화센터,#,"유아,청소년",#,수영,#,화목,#,15:00~15:50,#,28000
강남스포츠문화센터,#,"유아,청소년",#,수영,#,화목,#,17:00~17:50,#,28000
강남스포츠문화센터,#,"유아,청소년",#,축구,#,화목,#,16:00~16:50,#,20000
강남스포츠문화센터,#,기타,#,에어로빅,#,화목,#,10:00~10:50,#,30000
강남스포츠문화센터,#,기타,#,에어로빅,#,화목,#,11:00~11:50,#,30000
강남스포츠문화센터,#,"유아,청소년",#,유아체능단,#,토,#,10:00~15:00,#,180000
강남스포츠문화센터,#,"유아,청소년",#,유아체능단,#,일,#,10:00~15:00,#,200000
강동구민회관,#,기타,#,공요가,#,화목토,#,10:00~10:50,#,33000
강동구민회관,#,문화,#,살사&라인댄스,#,화금,#,20:00~20:50,#,27500
강동구민회관,#,기타,#,웰빙다이어트요가,#,화목토,#,11:00~11:50,#,33000
강동구민회관,#,문화,#,건강댄스,#,화토,#,12:00~12:50,#,27500
강동구민회관,#,문화,#,살사다이어트댄스,#,화금,#,20:00~20:50,#,27500
강동구민회관,#,기타,#,직장인공요가,#,수금,#,20:00~20:50,#,27500
강동구민회관,#,기타,#,성인밸리댄스A,#,수금,#,20:00~20:50,#,27500
강동구민회관,#,기타,#,필라테스,#,목,#,09:20~10:50,#,22000
강동구민회관,#,기타,#,파워요가C,#,화목토,#,19:00~19:50,#,33000
강동구민회관,#,문화,#,포크댄스(라인),#,화목,#,센터문의,#,27500
강동구민회관,#,기타,#,에어로빅,#,화수목금토,#,10:00~10:50,#,33000
강동구민회관,#,기타,#,에어로빅,#,화수목금토,#,19:00~19:50,#,33000
강동구민회관,#,기타,#,생활요가,#,수금,#,11:00~12:15,#,27500
강동구민회관,#,기타,#,생활요가,#,수금,#,13:30~14:45,#,27500
강동구민회관,#,문화,#,라틴챠밍댄스,#,화목,#,14:00~14:50,#,27500
강동구민회관,#,문화,#,째즈방송댄스,#,화토,#,20:00~20:50,#,27500
강동구민회관,#,기타,#,파워요가A,#,수금,#,19:00~19:50,#,27500
강동구민회관,#,기타,#,우리춤체조,#,목,#,15:00~15:50,#,16500
강동구민회관,#,문화,#,실버트로트챠밍밸리,#,월화수목금토일,#,15:00~15:50,#,16500
강동구민회관,#,기타,#,체형교정과스트레칭,#,수금,#,15:00~15:50,#,27500
강동구민회관,#,문화,#,방송댄스,#,화목,#,20:00~20:50,#,27500
강동구민회관,#,기타,#,기구이용스트레칭A,#,화목토,#,19:00~19:50,#,33000
강동구민회관,#,기타,#,임산부요가,#,화목토,#,센터문의,#,33000
